forecast_id,feature_timestamp,forecast_timestamp,horizon_seconds,sensor,model,current_value,predicted_value,change_from_current,status,severity,alert_type,reason,model_reliability,created_at
2733,2026-06-08 00:10:45,2026-06-08 00:11:45,60,vib_z_rms,XGBoost,0.057141,0.0635739862918853,0.0064329862918853,NORMAL,INFO,NONE,Predicted vibration 0.0636 is below warning threshold.,MODERATE,2026-09-11 11:16:31.937432
2734,2026-06-08 00:10:45,2026-06-08 00:11:45,60,mag_x,Ridge,44.534,231.2436062211085,186.7096062211085,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.937687
2735,2026-06-08 00:10:45,2026-06-08 00:11:45,60,mag_y,Ridge,342.538,226.8161581241133,-115.7218418758867,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.938155
2736,2026-06-08 00:10:45,2026-06-08 00:11:45,60,mag_z,Ridge,176.414,234.18935632074516,57.775356320745146,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.938547
2737,2026-06-08 00:10:45,2026-06-08 00:11:45,60,temperature,Persistence,45.50000003,45.50000003,0.0,NORMAL,INFO,NONE,Predicted temperature 45.50 °C is below warning threshold.,HIGH,2026-09-11 11:16:31.938861
2738,2026-06-08 00:10:46,2026-06-08 00:11:46,60,vib_x_rms,XGBoost,0.101427,0.1079865917563438,0.0065595917563438,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1080 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.939265
2739,2026-06-08 00:10:46,2026-06-08 00:11:46,60,vib_y_rms,XGBoost,0.129498,0.1396423280239105,0.0101443280239105,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1396 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.939704
2740,2026-06-08 00:10:46,2026-06-08 00:11:46,60,vib_z_rms,XGBoost,0.061364,0.0637231841683387,0.0023591841683387,NORMAL,INFO,NONE,Predicted vibration 0.0637 is below warning threshold.,MODERATE,2026-09-11 11:16:31.940162
2741,2026-06-08 00:10:46,2026-06-08 00:11:46,60,mag_x,Ridge,401.52,223.6159000428897,-177.90409995711025,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.940582
2742,2026-06-08 00:10:46,2026-06-08 00:11:46,60,mag_y,Ridge,341.138,235.63630826607763,-105.50169173392234,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.940959
2743,2026-06-08 00:10:46,2026-06-08 00:11:46,60,mag_z,Ridge,54.152,229.4972212734915,175.34522127349152,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.941288
2744,2026-06-08 00:10:46,2026-06-08 00:11:46,60,temperature,Persistence,45.50000002,45.50000002,0.0,NORMAL,INFO,NONE,Predicted temperature 45.50 °C is below warning threshold.,HIGH,2026-09-11 11:16:31.941592
2745,2026-06-08 00:10:48,2026-06-08 00:11:48,60,vib_x_rms,XGBoost,0.101337,0.1076842993497848,0.0063472993497848,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1077 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.941882
2746,2026-06-08 00:10:48,2026-06-08 00:11:48,60,vib_y_rms,XGBoost,0.148846,0.140454426407814,-0.0083915735921859,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1405 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.942148
2747,2026-06-08 00:10:48,2026-06-08 00:11:48,60,vib_z_rms,XGBoost,0.067795,0.0646183863282203,-0.0031766136717796,NORMAL,INFO,NONE,Predicted vibration 0.0646 is below warning threshold.,MODERATE,2026-09-11 11:16:31.942586
2748,2026-06-08 00:10:48,2026-06-08 00:11:48,60,mag_x,Ridge,433.44,222.66446112974663,-210.77553887025337,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.942878
2749,2026-06-08 00:10:48,2026-06-08 00:11:48,60,mag_y,Ridge,375.004,237.00179418713867,-138.00220581286135,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.943141
2750,2026-06-08 00:10:48,2026-06-08 00:11:48,60,mag_z,Ridge,45.052,227.85609393070104,182.80409393070104,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.943893
2751,2026-06-08 00:10:48,2026-06-08 00:11:48,60,temperature,Persistence,45.50000002,45.50000002,0.0,NORMAL,INFO,NONE,Predicted temperature 45.50 °C is below warning threshold.,HIGH,2026-09-11 11:16:31.944419
2752,2026-06-08 00:10:49,2026-06-08 00:11:49,60,vib_x_rms,XGBoost,0.097337,0.1090269833803176,0.0116899833803176,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1090 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.944858
2753,2026-06-08 00:10:49,2026-06-08 00:11:49,60,vib_y_rms,XGBoost,0.134572,0.1419443637132644,0.0073723637132644,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1419 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.945173
2754,2026-06-08 00:10:49,2026-06-08 00:11:49,60,vib_z_rms,XGBoost,0.063715,0.0645968168973922,0.0008818168973922,NORMAL,INFO,NONE,Predicted vibration 0.0646 is below warning threshold.,MODERATE,2026-09-11 11:16:31.945419
2755,2026-06-08 00:10:49,2026-06-08 00:11:49,60,mag_x,Ridge,255.934,224.237039950794,-31.69696004920601,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.945659
2756,2026-06-08 00:10:49,2026-06-08 00:11:49,60,mag_y,Ridge,76.58,235.64697579937564,159.06697579937563,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.945904
2757,2026-06-08 00:10:49,2026-06-08 00:11:49,60,mag_z,Ridge,259.812,230.24088277173783,-29.571117228262157,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.946278
2758,2026-06-08 00:10:49,2026-06-08 00:11:49,60,temperature,Persistence,45.50000001,45.50000001,0.0,NORMAL,INFO,NONE,Predicted temperature 45.50 °C is below warning threshold.,HIGH,2026-09-11 11:16:31.946687
2759,2026-06-08 00:10:51,2026-06-08 00:11:51,60,vib_x_rms,XGBoost,0.099071,0.1073598936200141,0.0082888936200141,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1074 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.947099
2760,2026-06-08 00:10:51,2026-06-08 00:11:51,60,vib_y_rms,XGBoost,0.123789,0.1388409286737442,0.0150519286737442,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1388 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.947469
2761,2026-06-08 00:10:51,2026-06-08 00:11:51,60,vib_z_rms,XGBoost,0.059513,0.0647574439644813,0.0052444439644813,NORMAL,INFO,NONE,Predicted vibration 0.0648 is below warning threshold.,MODERATE,2026-09-11 11:16:31.947825
2762,2026-06-08 00:10:51,2026-06-08 00:11:51,60,mag_x,Ridge,259.63,224.38482959370472,-35.24517040629527,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.948101
2763,2026-06-08 00:10:51,2026-06-08 00:11:51,60,mag_y,Ridge,241.948,227.19660708006845,-14.75139291993156,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.948366
2764,2026-06-08 00:10:51,2026-06-08 00:11:51,60,mag_z,Ridge,59.864,226.7719100533786,166.9079100533786,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.948640
2765,2026-06-08 00:10:51,2026-06-08 00:11:51,60,temperature,Persistence,45.50000001,45.50000001,0.0,NORMAL,INFO,NONE,Predicted temperature 45.50 °C is below warning threshold.,HIGH,2026-09-11 11:16:31.948928
2766,2026-06-08 00:10:52,2026-06-08 00:11:52,60,vib_x_rms,XGBoost,0.106853,0.1036936342716217,-0.0031593657283782,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1037 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.949189
2767,2026-06-08 00:10:52,2026-06-08 00:11:52,60,vib_y_rms,XGBoost,0.131969,0.1381344646215438,0.0061654646215438,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1381 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.949460
2768,2026-06-08 00:10:52,2026-06-08 00:11:52,60,vib_z_rms,XGBoost,0.064214,0.0637483075261116,-0.0004656924738883,NORMAL,INFO,NONE,Predicted vibration 0.0637 is below warning threshold.,MODERATE,2026-09-11 11:16:31.949770
2769,2026-06-08 00:10:52,2026-06-08 00:11:52,60,mag_x,Ridge,64.05,228.1804143253808,164.1304143253808,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.950287
2770,2026-06-08 00:10:52,2026-06-08 00:11:52,60,mag_y,Ridge,135.114,225.43155608747543,90.31755608747544,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.950700
2771,2026-06-08 00:10:52,2026-06-08 00:11:52,60,mag_z,Ridge,243.376,234.3269729080309,-9.049027091969094,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.950994
2772,2026-06-08 00:10:52,2026-06-08 00:11:52,60,temperature,Persistence,45.50000001,45.50000001,0.0,NORMAL,INFO,NONE,Predicted temperature 45.50 °C is below warning threshold.,HIGH,2026-09-11 11:16:31.951264
2773,2026-06-08 00:10:53,2026-06-08 00:11:53,60,vib_x_rms,XGBoost,0.089147,0.1031457036733627,0.0139987036733627,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1031 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.951560
2774,2026-06-08 00:10:53,2026-06-08 00:11:53,60,vib_y_rms,XGBoost,0.142633,0.1375889629125595,-0.0050440370874405,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1376 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.951832
2775,2026-06-08 00:10:53,2026-06-08 00:11:53,60,vib_z_rms,XGBoost,0.068104,0.063531294465065,-0.0045727055349349,NORMAL,INFO,NONE,Predicted vibration 0.0635 is below warning threshold.,MODERATE,2026-09-11 11:16:31.952092
2776,2026-06-08 00:10:53,2026-06-08 00:11:53,60,mag_x,Ridge,445.116,223.43197089896316,-221.68402910103688,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.952339
2777,2026-06-08 00:10:53,2026-06-08 00:11:53,60,mag_y,Ridge,4.69,223.43188056859992,218.74188056859992,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.952599
2778,2026-06-08 00:10:53,2026-06-08 00:11:53,60,mag_z,Ridge,155.372,228.7311180072092,73.35911800720916,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.952856
2779,2026-06-08 00:10:53,2026-06-08 00:11:53,60,temperature,Persistence,45.50000001,45.50000001,0.0,NORMAL,INFO,NONE,Predicted temperature 45.50 °C is below warning threshold.,HIGH,2026-09-11 11:16:31.953157
2780,2026-06-08 00:10:55,2026-06-08 00:11:55,60,vib_x_rms,XGBoost,0.104753,0.1083486527204513,0.0035956527204513,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1083 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.953579
2781,2026-06-08 00:10:55,2026-06-08 00:11:55,60,vib_y_rms,XGBoost,0.159628,0.140330821275711,-0.0192971787242889,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1403 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.953826
2782,2026-06-08 00:10:55,2026-06-08 00:11:55,60,vib_z_rms,XGBoost,0.054576,0.0642495900392532,0.0096735900392532,NORMAL,INFO,NONE,Predicted vibration 0.0642 is below warning threshold.,MODERATE,2026-09-11 11:16:31.954029
2783,2026-06-08 00:10:55,2026-06-08 00:11:55,60,mag_x,Ridge,117.39,233.78713075456056,116.39713075456056,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.954227
2784,2026-06-08 00:10:55,2026-06-08 00:11:55,60,mag_y,Ridge,361.41,225.8943641140438,-135.5156358859562,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.954427
2785,2026-06-08 00:10:55,2026-06-08 00:11:55,60,mag_z,Ridge,368.172,229.82666574136533,-138.3453342586347,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.954790
2786,2026-06-08 00:10:55,2026-06-08 00:11:55,60,temperature,Persistence,45.50000001,45.50000001,0.0,NORMAL,INFO,NONE,Predicted temperature 45.50 °C is below warning threshold.,HIGH,2026-09-11 11:16:31.955157
2787,2026-06-08 00:10:56,2026-06-08 00:11:56,60,vib_x_rms,XGBoost,0.108028,0.10845597833395,0.00042797833395,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1085 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.955525
2788,2026-06-08 00:10:56,2026-06-08 00:11:56,60,vib_y_rms,XGBoost,0.137642,0.1390622109174728,0.0014202109174728,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1391 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.955895
2789,2026-06-08 00:10:56,2026-06-08 00:11:56,60,vib_z_rms,XGBoost,0.060924,0.0633304044604301,0.0024064044604301,NORMAL,INFO,NONE,Predicted vibration 0.0633 is below warning threshold.,MODERATE,2026-09-11 11:16:31.956261
2790,2026-06-08 00:10:56,2026-06-08 00:11:56,60,mag_x,Ridge,173.138,232.28398322571115,59.14598322571112,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.956773
2791,2026-06-08 00:10:56,2026-06-08 00:11:56,60,mag_y,Ridge,39.144,223.72746135592973,184.58346135592973,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.957031
2792,2026-06-08 00:10:56,2026-06-08 00:11:56,60,mag_z,Ridge,340.718,228.58573731640908,-112.13226268359094,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.957251
2793,2026-06-08 00:10:56,2026-06-08 00:11:56,60,temperature,Persistence,45.5,45.5,0.0,NORMAL,INFO,NONE,Predicted temperature 45.50 °C is below warning threshold.,HIGH,2026-09-11 11:16:31.957507
2794,2026-06-08 00:10:58,2026-06-08 00:11:58,60,vib_x_rms,XGBoost,0.119299,0.1050355210900306,-0.0142634789099693,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1050 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.958018
2795,2026-06-08 00:10:58,2026-06-08 00:11:58,60,vib_y_rms,XGBoost,0.112845,0.136709451675415,0.023864451675415,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1367 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.958407
2796,2026-06-08 00:10:58,2026-06-08 00:11:58,60,vib_z_rms,XGBoost,0.060802,0.0634633377194404,0.0026613377194404,NORMAL,INFO,NONE,Predicted vibration 0.0635 is below warning threshold.,MODERATE,2026-09-11 11:16:31.958849
2797,2026-06-08 00:10:58,2026-06-08 00:11:58,60,mag_x,Ridge,54.768,228.3069387903905,173.5389387903905,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.959491
2798,2026-06-08 00:10:58,2026-06-08 00:11:58,60,mag_y,Ridge,285.88,236.61801418297395,-49.26198581702605,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.959848
2799,2026-06-08 00:10:58,2026-06-08 00:11:58,60,mag_z,Ridge,40.67,229.30825135030705,188.63825135030703,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.960134
2800,2026-06-08 00:10:58,2026-06-08 00:11:58,60,temperature,Persistence,45.5,45.5,0.0,NORMAL,INFO,NONE,Predicted temperature 45.50 °C is below warning threshold.,HIGH,2026-09-11 11:16:31.960369
2801,2026-06-08 00:10:59,2026-06-08 00:11:59,60,vib_x_rms,XGBoost,0.130802,0.1038007289171218,-0.0270012710828781,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1038 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.960602
2802,2026-06-08 00:10:59,2026-06-08 00:11:59,60,vib_y_rms,XGBoost,0.134526,0.1362092047929763,0.0016832047929763,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1362 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.960884
2803,2026-06-08 00:10:59,2026-06-08 00:11:59,60,vib_z_rms,XGBoost,0.065428,0.0632190629839897,-0.0022089370160102,NORMAL,INFO,NONE,Predicted vibration 0.0632 is below warning threshold.,MODERATE,2026-09-11 11:16:31.961206
2804,2026-06-08 00:10:59,2026-06-08 00:11:59,60,mag_x,Ridge,333.55,227.5524695693505,-105.9975304306495,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.961520
2805,2026-06-08 00:10:59,2026-06-08 00:11:59,60,mag_y,Ridge,203.644,229.41419190299297,25.770191902992963,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.961837
2806,2026-06-08 00:10:59,2026-06-08 00:11:59,60,mag_z,Ridge,49.364,236.27032571388557,186.90632571388556,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.962154
2807,2026-06-08 00:10:59,2026-06-08 00:11:59,60,temperature,Persistence,45.5,45.5,0.0,NORMAL,INFO,NONE,Predicted temperature 45.50 °C is below warning threshold.,HIGH,2026-09-11 11:16:31.962431
2808,2026-06-08 00:11:01,2026-06-08 00:12:01,60,vib_x_rms,XGBoost,0.105736,0.1046293303370475,-0.0011066696629524,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1046 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.962820
2809,2026-06-08 00:11:01,2026-06-08 00:12:01,60,vib_y_rms,XGBoost,0.127991,0.1366225033998489,0.0086315033998489,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1366 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.963092
2810,2026-06-08 00:11:01,2026-06-08 00:12:01,60,vib_z_rms,XGBoost,0.064264,0.0633093267679214,-0.0009546732320785,NORMAL,INFO,NONE,Predicted vibration 0.0633 is below warning threshold.,MODERATE,2026-09-11 11:16:31.963332
2811,2026-06-08 00:11:01,2026-06-08 00:12:01,60,mag_x,Ridge,90.188,227.18851643104864,137.00051643104865,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.963549
2812,2026-06-08 00:11:01,2026-06-08 00:12:01,60,mag_y,Ridge,158.074,230.16640671973843,72.09240671973842,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.963782
2813,2026-06-08 00:11:01,2026-06-08 00:12:01,60,mag_z,Ridge,122.346,227.34528678430996,104.99928678430992,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.964083
2814,2026-06-08 00:11:01,2026-06-08 00:12:01,60,temperature,Persistence,45.5,45.5,0.0,NORMAL,INFO,NONE,Predicted temperature 45.50 °C is below warning threshold.,HIGH,2026-09-11 11:16:31.964381
2815,2026-06-08 00:11:02,2026-06-08 00:12:02,60,vib_x_rms,XGBoost,0.096763,0.1090503707528114,0.0122873707528114,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1091 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.964682
2816,2026-06-08 00:11:02,2026-06-08 00:12:02,60,vib_y_rms,XGBoost,0.159916,0.1369279474020004,-0.0229880525979995,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1369 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.964951
2817,2026-06-08 00:11:02,2026-06-08 00:12:02,60,vib_z_rms,XGBoost,0.064218,0.0639751926064491,-0.0002428073935508,NORMAL,INFO,NONE,Predicted vibration 0.0640 is below warning threshold.,MODERATE,2026-09-11 11:16:31.965249
2818,2026-06-08 00:11:02,2026-06-08 00:12:02,60,mag_x,Ridge,324.044,230.806272968698,-93.237727031302,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.965610
2819,2026-06-08 00:11:02,2026-06-08 00:12:02,60,mag_y,Ridge,250.04,229.5295635939661,-20.510436406033904,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.965955
2820,2026-06-08 00:11:02,2026-06-08 00:12:02,60,mag_z,Ridge,181.286,230.08780526786583,48.80180526786586,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.966242
2821,2026-06-08 00:11:02,2026-06-08 00:12:02,60,temperature,Persistence,45.5,45.5,0.0,NORMAL,INFO,NONE,Predicted temperature 45.50 °C is below warning threshold.,HIGH,2026-09-11 11:16:31.966520
2822,2026-06-08 00:11:03,2026-06-08 00:12:03,60,vib_x_rms,XGBoost,0.096318,0.108488492667675,0.012170492667675,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1085 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.966787
2823,2026-06-08 00:11:03,2026-06-08 00:12:03,60,vib_y_rms,XGBoost,0.144374,0.13716821372509,-0.0072057862749099,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1372 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.967392
2824,2026-06-08 00:11:03,2026-06-08 00:12:03,60,vib_z_rms,XGBoost,0.064768,0.0622979067265987,-0.0024700932734012,NORMAL,INFO,NONE,Predicted vibration 0.0623 is below warning threshold.,MODERATE,2026-09-11 11:16:31.967723
2825,2026-06-08 00:11:03,2026-06-08 00:12:03,60,mag_x,Ridge,374.248,231.30494841116527,-142.94305158883472,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.968033
2826,2026-06-08 00:11:03,2026-06-08 00:12:03,60,mag_y,Ridge,75.85201,229.25757963540156,153.40556963540152,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.968336
2827,2026-06-08 00:11:03,2026-06-08 00:12:03,60,mag_z,Ridge,114.52,233.4965950576716,118.97659505767162,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.968696
2828,2026-06-08 00:11:03,2026-06-08 00:12:03,60,temperature,Persistence,45.5,45.5,0.0,NORMAL,INFO,NONE,Predicted temperature 45.50 °C is below warning threshold.,HIGH,2026-09-11 11:16:31.969030
2829,2026-06-08 00:11:05,2026-06-08 00:12:05,60,vib_x_rms,XGBoost,0.096155,0.1083071753382682,0.0121521753382682,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1083 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.969367
2830,2026-06-08 00:11:05,2026-06-08 00:12:05,60,vib_y_rms,XGBoost,0.118706,0.138221725821495,0.019515725821495,WARNING,MEDIUM,ELEVATED_VIBRATION,Predicted vibration 0.1382 exceeds warning threshold 0.10.,MODERATE,2026-09-11 11:16:31.969649
2831,2026-06-08 00:11:05,2026-06-08 00:12:05,60,vib_z_rms,XGBoost,0.070708,0.0622115097939968,-0.0084964902060031,NORMAL,INFO,NONE,Predicted vibration 0.0622 is below warning threshold.,MODERATE,2026-09-11 11:16:31.970030
2832,2026-06-08 00:11:05,2026-06-08 00:12:05,60,mag_x,Ridge,98.056,229.4497845285924,131.3937845285924,LOW_CONFIDENCE,INFO,MODEL_RELIABILITY_WARNING,Magnetic forecasting model has low predictive reliability based on walk-forward evaluation.,LOW,2026-09-11 11:16:31.970369
